fid,x,y,class,uid
1876.0,502.54822,191.1775,person,32.0
1876.0,467.19446,178.62036,person,33.0
1876.0,699.3896,499.51184,person,34.0
1876.0,1197.3986,751.0317,person,38.0
1876.0,175.62254,422.48956,person,41.0
1876.0,466.36783,1395.9176,person,42.0
1876.0,774.64343,236.99965,person,43.0
1876.0,432.49402,1377.7026,person,44.0
1877.0,672.43353,504.838,person,13.0
1877.0,652.485,131.82996,person,28.0
1877.0,502.389,191.8756,person,32.0
1877.0,467.23367,178.82458,person,33.0
1877.0,699.3896,499.51184,person,34.0
1877.0,1200.2861,754.4864,person,38.0
1877.0,175.36334,423.385,person,41.0
1877.0,466.29526,1394.3458,person,42.0
1877.0,771.9345,233.81683,person,43.0
1877.0,432.45544,1376.1875,person,44.0
1878.0,672.69666,504.786,person,13.0
1878.0,654.3021,133.32521,person,28.0
1878.0,502.32385,192.66483,person,32.0
1878.0,467.25333,178.92679,person,33.0
1878.0,699.2542,499.53857,person,34.0
1878.0,1202.4651,757.09357,person,38.0
1878.0,175.03026,424.63287,person,41.0
1878.0,465.9375,1391.1451,person,42.0
1878.0,769.8392,231.19438,person,43.0
1878.0,432.41702,1374.6752,person,44.0
1879.0,672.95984,504.734,person,13.0
1879.0,655.82275,134.68051,person,28.0
1879.0,502.35306,193.54636,person,32.0
1879.0,467.2159,179.05289,person,33.0
1879.0,699.1189,499.5653,person,34.0
1879.0,1205.6737,760.57855,person,38.0
1879.0,173.09499,445.79147,person,41.0
1879.0,465.58124,1387.9579,person,42.0
1879.0,768.0865,228.4971,person,43.0
1879.0,432.58188,1373.2281,person,44.0
1880.0,673.50574,505.04086,person,13.0
1880.0,657.1155,135.8607,person,28.0
1880.0,503.07968,194.92358,person,32.0
1880.0,467.2159,179.05289,person,33.0
1880.0,698.9836,499.59204,person,34.0
1880.0,1208.1672,763.20605,person,38.0
1880.0,171.03488,468.15274,person,41.0
1880.0,465.2266,1384.7837,person,42.0
1880.0,767.18823,226.01442,person,43.0
1880.0,432.7466,1371.7836,person,44.0
1881.0,673.9206,505.3741,person,13.0
1881.0,657.85583,136.70325,person,28.0
1881.0,503.84393,196.42857,person,32.0
1881.0,467.08224,178.99834,person,33.0
1881.0,698.84827,499.61877,person,34.0
1881.0,1211.7054,766.72406,person,38.0
1881.0,168.94289,491.97754,person,41.0
1881.0,464.87326,1381.6226,person,42.0
1881.0,767.6,223.809,person,43.0
1881.0,432.87225,1368.8398,person,44.0
1882.0,674.336,505.70786,person,13.0
1882.0,658.4399,137.47055,person,28.0
1882.0,504.77603,198.27498,person,32.0
1882.0,466.89166,178.96764,person,33.0
1882.0,698.84827,499.61877,person,34.0
1882.0,1215.5599,770.257,person,38.0
1882.0,464.7324,1378.5388,person,42.0
1882.0,768.8512,221.33603,person,43.0
1882.0,433.68433,1369.087,person,44.0
1883.0,674.6198,506.068,person,13.0
1883.0,658.5451,138.00171,person,28.0
1883.0,505.55566,200.07225,person,32.0
1883.0,466.7012,178.937,person,33.0
1883.0,698.84827,499.61877,person,34.0
1883.0,1219.1552,773.83057,person,38.0
1883.0,464.87292,1377.0654,person,42.0
1883.0,771.2463,218.94548,person,43.0
1883.0,434.4569,1367.8339,person,44.0
1884.0,674.77185,506.45462,person,13.0
1884.0,658.4974,138.59491,person,28.0
1884.0,506.4077,201.86115,person,32.0
1884.0,466.64426,178.96083,person,33.0
1884.0,698.84827,499.61877,person,34.0
1884.0,1222.0157,776.5232,person,38.0
1884.0,464.80252,1375.5306,person,42.0
1884.0,774.78613,217.08391,person,43.0
1884.0,435.67648,1368.204,person,44.0
1885.0,674.6397,506.4806,person,13.0
1885.0,658.289,139.10901,person,28.0
1885.0,506.47888,202.90332,person,32.0
1885.0,466.53033,179.00848,person,33.0
1885.0,698.84827,499.61877,person,34.0
1885.0,1226.724,781.0506,person,38.0
1885.0,464.45227,1372.4069,person,42.0
1885.0,778.5953,215.35857,person,43.0
1885.0,436.6519,1367.0123,person,44.0
1886.0,674.50757,506.50653,person,13.0
1886.0,657.7666,139.60411,person,28.0
1886.0,506.51688,203.82861,person,32.0
1886.0,466.4734,179.0323,person,33.0
1886.0,698.9836,499.59204,person,34.0
1886.0,1228.267,782.8874,person,38.0
1886.0,464.3129,1369.3586,person,42.0
1886.0,781.83,213.59654,person,43.0
1886.0,437.66992,1367.3203,person,44.0
1887.0,674.3754,506.5325,person,13.0
1887.0,656.8404,139.8273,person,28.0
1887.0,506.52002,204.36632,person,32.0
1887.0,466.4734,179.0323,person,33.0
1887.0,699.1189,499.5653,person,34.0
1887.0,1229.8158,784.731,person,38.0
1887.0,464.2435,1367.8389,person,42.0
1887.0,782.9947,211.39276,person,43.0
1887.0,438.64487,1366.1287,person,44.0
1888.0,674.3754,506.5325,person,13.0
1888.0,655.91565,140.05016,person,28.0
1888.0,506.58856,204.8795,person,32.0
1888.0,466.4734,179.0323,person,33.0
1888.0,699.1189,499.5653,person,34.0
1888.0,1232.446,787.49884,person,38.0
1888.0,464.38348,1366.3842,person,42.0
1888.0,783.78503,209.54732,person,43.0
1888.0,439.8686,1366.4978,person,44.0
1889.0,675.0764,507.229,person,13.0
1889.0,654.9861,140.13158,person,28.0
1889.0,506.62366,205.27156,person,32.0
1889.0,466.39703,178.954,person,33.0
1889.0,699.1189,499.5653,person,34.0
1889.0,1235.0916,790.28284,person,38.0
1889.0,464.52313,1364.932,person,42.0
1889.0,784.1498,207.85101,person,43.0
1889.0,440.63916,1365.2444,person,44.0
1890.0,675.91174,507.9014,person,13.0
1890.0,654.1347,140.1826,person,28.0
1890.0,506.7579,205.76105,person,32.0
1890.0,466.3207,178.87573,person,33.0
1890.0,699.1189,499.5653,person,34.0
1890.0,1236.9634,792.1445,person,38.0
1890.0,464.66266,1363.4822,person,42.0
1890.0,784.038,206.09889,person,43.0
1890.0,441.40906,1363.9922,person,44.0
1891.0,677.8985,510.03317,person,13.0
1891.0,653.8239,140.1627,person,28.0
1891.0,506.95804,206.22595,person,32.0
1891.0,466.37762,178.85191,person,33.0
1891.0,699.1189,499.5653,person,34.0
1891.0,1240.7291,795.8901,person,38.0
1891.0,464.80194,1362.0348,person,42.0
1891.0,782.7705,203.86104,person,43.0
1891.0,442.33453,1361.3086,person,44.0
1892.0,681.6487,514.3974,person,13.0
1892.0,654.42755,139.7799,person,28.0
1892.0,507.22437,206.66628,person,32.0
1892.0,466.43457,178.8281,person,33.0
1892.0,699.42145,499.926,person,34.0
1892.0,465.14966,1360.651,person,42.0
1892.0,782.6106,201.92973,person,43.0
1892.0,442.5987,1356.9655,person,44.0
1893.0,686.3489,519.95905,person,13.0
1893.0,654.57996,139.71939,person,28.0
1893.0,507.62283,207.05614,person,32.0
1893.0,466.5484,178.78047,person,33.0
1893.0,700.4668,500.98395,person,34.0
1893.0,1244.2238,799.675,person,38.0
1893.0,465.01,1357.6462,person,42.0
1893.0,780.5322,197.40283,person,43.0
1893.0,442.6586,1352.5851,person,44.0
1893.0,645.693,1107.5833,person,45.0
1894.0,691.4433,526.0124,person,13.0
1894.0,654.66235,139.82991,person,28.0
1894.0,507.85657,207.37497,person,32.0
1894.0,466.66226,178.73282,person,33.0
1894.0,702.1274,502.7741,person,34.0
1894.0,1248.0487,803.4806,person,38.0
1894.0,464.8015,1353.1604,person,42.0
1894.0,778.44165,192.33286,person,43.0
1894.0,442.7182,1348.2286,person,44.0
1894.0,633.853,1115.1464,person,45.0
1895.0,696.9539,532.5842,person,13.0
1895.0,654.516,140.03131,person,28.0
1895.0,508.1909,207.79248,person,32.0
1895.0,466.77612,178.68517,person,33.0
1895.0,705.3428,506.4152,person,34.0
1895.0,1252.7208,808.28503,person,38.0
1895.0,464.87045,1350.2437,person,42.0
1895.0,777.04785,187.33943,person,43.0
1895.0,442.82504,1345.3567,person,44.0
1895.0,634.069,1118.6046,person,45.0
1896.0,703.1891,539.65454,person,13.0
1896.0,654.14075,140.32356,person,28.0
1896.0,508.52606,208.21109,person,32.0
1896.0,466.83307,178.66133,person,33.0
1896.0,709.22736,510.85083,person,34.0
1896.0,1257.4398,813.13776,person,38.0
1896.0,464.9393,1347.3373,person,42.0
1896.0,777.5805,183.00204,person,43.0
1896.0,442.77734,1343.8954,person,44.0
1896.0,633.64606,1119.6946,person,45.0
1897.0,708.7391,545.6348,person,13.0
1897.0,653.47797,141.16043,person,28.0
1897.0,508.4283,208.38687,person,32.0
1897.0,466.89005,178.63751,person,33.0
1897.0,713.9914,516.5239,person,34.0
1897.0,1261.0637,817.0594,person,38.0
1897.0,465.00775,1344.4412,person,42.0
1897.0,778.5058,178.98363,person,43.0
1897.0,443.18115,1344.0114,person,44.0
1897.0,632.37396,1118.3774,person,45.0
1898.0,715.0693,552.5771,person,13.0
1898.0,653.3428,141.64522,person,28.0
1898.0,508.16412,208.4901,person,32.0
1898.0,466.89005,178.63751,person,33.0
1898.0,719.1738,522.6952,person,34.0
1898.0,1263.8782,820.0194,person,38.0
1898.0,465.55807,1343.143,person,42.0
1898.0,780.517,176.64503,person,43.0
1898.0,443.58514,1344.1274,person,44.0
1898.0,630.68317,1117.008,person,45.0
1899.0,722.2325,560.5428,person,13.0
1899.0,653.67163,142.09102,person,28.0
1899.0,507.63385,208.42233,person,32.0
1899.0,466.90958,178.73956,person,33.0
1899.0,724.65344,529.418,person,34.0
1899.0,1265.2452,822.0135,person,38.0
1899.0,466.10785,1341.8462,person,42.0
1899.0,781.2706,174.1496,person,43.0
1899.0,443.78717,1344.1855,person,44.0
1899.0,628.78503,1116.7548,person,45.0
1900.0,732.57153,572.2533,person,13.0
1900.0,654.3903,142.52867,person,28.0
1900.0,506.73962,208.08607,person,32.0
1900.0,466.79565,178.78722,person,33.0
1900.0,730.596,536.6967,person,34.0
1900.0,1265.4634,823.0229,person,38.0
1900.0,466.8635,1340.6093,person,42.0
1900.0,781.1228,171.58685,person,43.0
1900.0,444.19147,1344.3018,person,44.0
1900.0,625.63513,1115.1965,person,45.0
1901.0,742.99524,584.45917,person,13.0
1901.0,655.4314,143.13184,person,28.0
1901.0,505.51962,207.60716,person,32.0
1901.0,466.6248,178.8587,person,33.0
1901.0,738.6397,546.68774,person,34.0
1901.0,1264.2184,823.0485,person,38.0
1901.0,467.412,1339.3152,person,42.0
1901.0,779.5913,168.74562,person,43.0
1901.0,444.59598,1344.418,person,44.0
1901.0,622.2844,1114.7516,person,45.0
1902.0,753.8229,597.1379,person,13.0
1902.0,656.00214,143.63393,person,28.0
1902.0,504.5026,207.32527,person,32.0
1902.0,466.35947,179.07996,person,33.0
1902.0,746.0033,555.67377,person,34.0
1902.0,1262.9746,823.0741,person,38.0
1902.0,467.75342,1337.9653,person,42.0
1902.0,776.90533,165.57664,person,43.0
1902.0,444.7488,1343.0151,person,44.0
1902.0,618.93616,1115.4409,person,45.0
1903.0,764.51416,609.8388,person,13.0
1903.0,656.5748,144.13768,person,28.0
1903.0,503.29407,206.85059,person,32.0
1903.0,466.03717,179.32503,person,33.0
1903.0,757.1125,568.924,person,34.0
1903.0,1264.0306,825.0828,person,38.0
1903.0,468.3727,1338.1383,person,42.0
1903.0,774.5479,162.73811,person,43.0
1903.0,444.90128,1341.6149,person,44.0
1903.0,615.6076,1114.997,person,45.0
1904.0,774.54004,621.4532,person,13.0
1904.0,656.8335,144.62102,person,28.0
1904.0,502.87064,206.8817,person,32.0
1904.0,465.50577,179.43707,person,33.0
1904.0,770.4314,584.59436,person,34.0
1904.0,1265.4021,827.09235,person,38.0
1904.0,469.27216,1339.8367,person,42.0
1904.0,772.7454,160.321,person,43.0
1904.0,445.25555,1340.2742,person,44.0
1904.0,612.7051,1114.6097,person,45.0
1905.0,781.6719,629.19464,person,13.0
1905.0,656.38354,145.09132,person,28.0
1905.0,503.261,207.54092,person,32.0
1905.0,464.99396,179.65117,person,33.0
1905.0,783.5748,600.04553,person,34.0
1905.0,1267.939,830.1121,person,38.0
1905.0,469.96698,1341.4819,person,42.0
1905.0,771.05945,157.89648,person,43.0
1905.0,445.60925,1338.9355,person,44.0
1905.0,610.828,1115.4897,person,45.0
1906.0,787.1474,634.3795,person,13.0
1906.0,655.6113,145.39536,person,28.0
1906.0,504.1113,208.56816,person,32.0
1906.0,464.48248,179.86514,person,33.0
1906.0,794.3115,612.6189,person,34.0
1906.0,1271.6595,834.1608,person,38.0
1906.0,470.58902,1341.6569,person,42.0
1906.0,770.38385,155.69803,person,43.0
1906.0,446.16412,1337.6555,person,44.0
1906.0,609.1757,1115.2682,person,45.0
1907.0,791.5692,637.9954,person,13.0
1907.0,654.83984,145.69911,person,28.0
1907.0,505.03296,209.57635,person,32.0
1907.0,464.0093,179.95299,person,33.0
1907.0,805.7992,625.62146,person,34.0
1907.0,1278.0912,840.2843,person,38.0
1907.0,471.41925,1341.8903,person,42.0
1907.0,771.1286,153.74391,person,43.0
1907.0,446.7697,1337.8269,person,44.0
1907.0,607.9386,1115.1024,person,45.0
1908.0,794.00714,638.89886,person,13.0
1908.0,653.9919,146.03297,person,28.0
1908.0,506.3261,210.8635,person,32.0
1908.0,463.53668,180.04073,person,33.0
1908.0,811.39197,632.04877,person,34.0
1908.0,1283.4072,845.44855,person,38.0
1908.0,471.96652,1340.592,person,42.0
1908.0,772.39056,151.79314,person,43.0
1908.0,447.37564,1337.9983,person,44.0
1908.0,606.7031,1114.9369,person,45.0
1909.0,795.129,638.1694,person,13.0
1909.0,653.2159,146.19218,person,28.0
1909.0,507.16165,211.78697,person,32.0
1909.0,463.13974,180.20683,person,33.0
1909.0,814.0326,634.72833,person,34.0
1909.0,1289.6676,851.7202,person,38.0
1909.0,472.5133,1339.2954,person,42.0
1909.0,774.9729,150.10266,person,43.0
1909.0,447.7799,1338.1127,person,44.0
1909.0,605.26385,1114.7439,person,45.0
1910.0,795.02075,636.3949,person,13.0
1910.0,652.98505,146.2831,person,28.0
1910.0,507.6328,212.44016,person,32.0
1910.0,462.79962,180.34915,person,33.0
1910.0,815.02356,635.21216,person,34.0
1910.0,1295.1082,857.0064,person,38.0
1910.0,473.05942,1338.0001,person,42.0
1910.0,778.0312,148.6076,person,43.0
1910.0,448.1842,1338.2272,person,44.0
1910.0,603.6218,1114.5239,person,45.0
1911.0,793.8618,633.5687,person,13.0
1911.0,652.8312,146.34369,person,28.0
1911.0,508.07123,212.96916,person,32.0
1911.0,462.4597,180.4914,person,33.0
1911.0,815.73224,635.1281,person,34.0
1911.0,1299.6993,861.2754,person,38.0
1911.0,473.88974,1338.2314,person,42.0
1911.0,780.5206,147.32118,person,43.0
1911.0,448.33377,1336.8326,person,44.0
1911.0,602.96295,1116.692,person,45.0
1912.0,790.3668,628.11896,person,13.0
1912.0,652.6773,146.40428,person,28.0
1912.0,508.67938,213.57523,person,32.0
1912.0,462.11987,180.63359,person,33.0
1912.0,814.7046,633.447,person,34.0
1912.0,1303.087,864.50214,person,38.0
1912.0,474.721,1338.463,person,42.0
1912.0,781.3362,144.98647,person,43.0
1912.0,448.4831,1335.4407,person,44.0
1912.0,601.09424,1117.5687,person,45.0
1913.0,784.7925,620.1399,person,13.0
1913.0,652.6004,146.43457,person,28.0
1913.0,509.35696,214.15784,person,32.0
1913.0,461.85495,180.85434,person,33.0
1913.0,812.66223,630.1059,person,34.0
1913.0,1306.1664,867.7509,person,38.0
1913.0,475.34494,1338.6368,person,42.0
1913.0,781.3851,142.58073,person,43.0
1913.0,448.63214,1334.0508,person,44.0
1913.0,599.4314,1118.473,person,45.0
1914.0,767.44366,598.45715,person,13.0
1914.0,652.5235,146.46486,person,28.0
1914.0,510.2069,214.81894,person,32.0
1914.0,461.83463,181.08275,person,33.0
1914.0,807.3103,623.085,person,34.0
1914.0,1309.5972,871.01984,person,38.0
1914.0,475.96933,1338.8108,person,42.0
1914.0,779.6836,139.93712,person,43.0
1914.0,448.98267,1332.7197,person,44.0
1914.0,597.56464,1119.3489,person,45.0
1915.0,746.4953,572.61426,person,13.0
1915.0,652.4466,146.49515,person,28.0
1915.0,510.855,215.27832,person,32.0
1915.0,461.8143,181.31142,person,33.0
1915.0,799.01385,613.7172,person,34.0
1915.0,1312.7169,874.3101,person,38.0
1915.0,476.30588,1337.4565,person,42.0
1915.0,776.5082,137.16985,person,43.0
1915.0,449.33264,1331.3903,person,44.0
1915.0,595.4946,1120.1962,person,45.0
1916.0,724.33563,545.30695,person,13.0
1916.0,652.5291,146.60892,person,28.0
1916.0,511.3706,215.79135,person,32.0
1916.0,461.86884,181.61925,person,33.0
1916.0,780.60547,592.7924,person,34.0
1916.0,1316.7958,878.7298,person,38.0
1916.0,476.64215,1336.1042,person,42.0
1916.0,772.00977,133.91046,person,43.0
1916.0,449.93774,1331.5588,person,44.0
1916.0,592.81494,1120.9583,person,45.0
1917.0,702.6854,518.6399,person,13.0
1917.0,652.68866,146.69246,person,28.0
1917.0,511.78894,216.48738,person,32.0
1917.0,461.99847,182.00676,person,33.0
1917.0,763.28143,573.1003,person,34.0
1917.0,1320.5715,883.18524,person,38.0
1917.0,476.48212,1333.1766,person,42.0
1917.0,766.194,131.07997,person,43.0
1917.0,450.5434,1331.7275,person,44.0
1917.0,591.1251,1122.99,person,45.0
1918.0,683.5153,495.20844,person,13.0
1918.0,652.84827,146.77605,person,28.0
1918.0,511.9381,217.29028,person,32.0
1918.0,462.1101,182.29198,person,33.0
1918.0,743.392,546.848,person,34.0
1918.0,1324.3783,887.6774,person,38.0
1918.0,476.32275,1330.2599,person,42.0
1918.0,759.31384,128.26324,person,43.0
1918.0,451.3514,1331.9526,person,44.0
1918.0,588.8554,1123.8068,person,45.0
1919.0,673.885,482.7013,person,13.0
1919.0,653.008,146.85973,person,28.0
1919.0,511.91595,218.01799,person,32.0
1919.0,462.10812,182.62514,person,33.0
1919.0,727.40466,524.8119,person,34.0
1919.0,1328.2162,892.2065,person,38.0
1919.0,476.16403,1327.3544,person,42.0
1919.0,752.3918,125.43373,person,43.0
1919.0,451.9021,1330.6791,person,44.0
1919.0,586.7909,1124.6516,person,45.0
1920.0,668.7737,475.19055,person,13.0
1920.0,653.0908,146.97377,person,28.0
1920.0,511.99792,218.85222,person,32.0
1920.0,462.19977,183.14195,person,33.0
1920.0,713.44604,504.418,person,34.0
1920.0,1333.4021,897.9238,person,38.0
1920.0,476.57773,1327.4668,person,42.0
1920.0,739.6092,119.931465,person,43.0
1920.0,452.39578,1327.9694,person,44.0
1920.0,585.1334,1125.5531,person,45.0
1921.0,666.83105,471.38232,person,13.0
1921.0,653.0138,147.00407,person,28.0
1921.0,511.87143,219.47948,person,32.0
1921.0,462.44263,183.82025,person,33.0
1921.0,1337.314,902.5384,person,38.0
1921.0,476.9916,1327.5792,person,42.0
1921.0,453.1465,1326.7565,person,44.0
1921.0,583.3107,1125.295,person,45.0
1922.0,668.07355,470.7315,person,13.0
1922.0,652.9367,147.0344,person,28.0
1922.0,511.43198,219.79285,person,32.0
1922.0,462.8766,184.53401,person,33.0
1922.0,1338.589,904.8517,person,38.0
1922.0,477.69345,1329.2012,person,42.0
1922.0,739.6092,119.931465,person,43.0
1922.0,453.89658,1325.5444,person,44.0
1922.0,581.328,1123.8815,person,45.0
1923.0,670.6291,470.94437,person,13.0
1923.0,653.01953,147.14853,person,28.0
1923.0,510.88855,220.0012,person,32.0
1923.0,463.2927,185.4844,person,33.0
1923.0,1338.5343,906.00244,person,38.0
1923.0,478.3158,1329.3707,person,42.0
1923.0,579.55383,1122.5013,person,45.0
1924.0,673.5953,471.4569,person,13.0
1924.0,653.1024,147.26273,person,28.0
1924.0,510.3134,220.36652,person,32.0
1924.0,463.73004,186.54552,person,33.0
1924.0,1338.4797,907.1548,person,38.0
1924.0,478.93848,1329.5405,person,42.0
1924.0,454.3861,1322.8488,person,44.0
1924.0,577.9865,1121.1544,person,45.0
1925.0,675.3544,470.69308,person,13.0
1925.0,653.2624,147.34665,person,28.0
1925.0,509.7027,220.60059,person,32.0
1925.0,464.17007,187.6131,person,33.0
1925.0,1337.0927,907.1364,person,38.0
1925.0,479.39667,1326.8027,person,42.0
1925.0,454.93253,1321.5859,person,44.0
1925.0,576.0243,1119.7561,person,45.0
1926.0,675.8917,468.65646,person,13.0
1926.0,653.3454,147.46098,person,28.0
1926.0,508.9215,220.75534,person,32.0
1926.0,464.5935,188.5806,person,33.0
1926.0,1337.3838,908.2942,person,38.0
1926.0,479.85342,1324.0731,person,42.0
1926.0,455.5375,1321.7504,person,44.0
1926.0,574.06946,1118.3632,person,45.0
1927.0,675.10345,465.7726,person,13.0
1927.0,653.42847,147.57541,person,28.0
1927.0,508.31198,220.98903,person,32.0
1927.0,464.76746,189.54225,person,33.0
1927.0,1341.6908,912.9923,person,38.0
1927.0,480.5157,1321.4073,person,42.0
1927.0,456.0832,1320.4886,person,44.0
1927.0,572.2762,1118.115,person,45.0
1928.0,673.54834,462.7038,person,13.0
1928.0,653.2741,147.63608,person,28.0
1928.0,507.77057,221.19661,person,32.0
1928.0,465.11697,190.43655,person,33.0
1928.0,1346.3861,917.7372,person,38.0
1928.0,481.46698,1320.2428,person,42.0
1928.0,456.56833,1317.8064,person,44.0
1928.0,570.63947,1119.0072,person,45.0
1929.0,671.09937,459.1186,person,13.0
1929.0,653.1969,147.6664,person,28.0
1929.0,507.19662,221.56117,person,32.0
1929.0,465.4486,191.2273,person,33.0
1929.0,707.0848,492.53827,person,34.0
1929.0,1351.4774,922.5318,person,38.0
1929.0,482.41748,1319.0787,person,42.0
1929.0,456.85095,1315.0785,person,44.0
1929.0,569.15515,1121.042,person,45.0
1930.0,669.20776,456.1972,person,13.0
1930.0,653.11975,147.69673,person,28.0
1930.0,506.864,222.55765,person,32.0
1930.0,465.78174,192.02156,person,33.0
1930.0,701.8933,471.2625,person,34.0
1930.0,1358.7107,928.60516,person,38.0
1930.0,166.75833,517.42725,person,41.0
1930.0,483.16037,1317.8606,person,42.0
1930.0,457.3335,1312.4128,person,44.0
1930.0,567.8675,1123.1079,person,45.0
1931.0,667.4578,453.27643,person,13.0
1931.0,653.11975,147.69673,person,28.0
1931.0,506.87317,224.009,person,32.0
1931.0,465.97916,192.7586,person,33.0
1931.0,700.79095,457.85916,person,34.0
1931.0,1366.0336,934.7537,person,38.0
1931.0,164.47357,544.665,person,41.0
1931.0,483.90262,1316.6437,person,42.0
1931.0,457.8146,1309.755,person,44.0
1931.0,566.37897,1125.1487,person,45.0
1932.0,665.9845,450.6881,person,13.0
1932.0,653.1969,147.6664,person,28.0
1932.0,506.84927,225.628,person,32.0
1932.0,466.2161,193.3651,person,33.0
1932.0,700.0413,424.09506,person,34.0
1932.0,1369.5663,937.24884,person,38.0
1932.0,164.47357,544.665,person,41.0
1932.0,484.6442,1315.4277,person,42.0
1932.0,457.89352,1307.0,person,44.0
1932.0,564.5412,1126.0132,person,45.0
1933.0,664.8897,448.03763,person,13.0
1933.0,653.26825,147.49132,person,28.0
1933.0,507.03217,227.47409,person,32.0
1933.0,466.23724,193.82675,person,33.0
1933.0,1374.1743,940.9979,person,38.0
1933.0,164.6002,544.63434,person,41.0
1933.0,485.1782,1314.1588,person,42.0
1933.0,458.033,1305.6521,person,44.0
1933.0,562.5063,1126.8489,person,45.0
1934.0,664.8047,445.89563,person,13.0
1934.0,653.4226,147.43065,person,28.0
1934.0,507.24976,229.17274,person,32.0
1934.0,466.17953,194.20375,person,33.0
1934.0,1375.5967,942.2506,person,38.0
1934.0,164.72118,545.60236,person,41.0
1934.0,485.7114,1312.891,person,42.0
1934.0,458.43344,1305.7568,person,44.0
1934.0,560.1309,1126.5063,person,45.0
1935.0,665.2203,444.00677,person,13.0
1935.0,653.6541,147.33963,person,28.0
1935.0,507.2581,230.36392,person,32.0
1935.0,466.0229,194.38576,person,33.0
1935.0,1375.2327,942.2409,person,38.0
1935.0,164.9869,546.28864,person,41.0
1935.0,486.0372,1311.5707,person,42.0
1935.0,458.83395,1305.8616,person,44.0
1935.0,557.56464,1126.1364,person,45.0
1936.0,666.5138,442.6348,person,13.0
1936.0,653.88574,147.2486,person,28.0
1936.0,507.26434,231.26094,person,32.0
1936.0,465.8463,194.45801,person,33.0
1936.0,1374.8687,942.23114,person,38.0
1936.0,165.41481,546.43616,person,41.0
1936.0,486.36273,1310.2526,person,42.0
1936.0,459.2348,1305.9664,person,44.0
1936.0,555.3992,1125.8241,person,45.0
1937.0,668.81067,441.74518,person,13.0
1937.0,653.8797,147.10394,person,28.0
1937.0,511.94037,236.82355,person,32.0
1937.0,465.74847,194.61598,person,33.0
1937.0,1375.5645,943.46686,person,38.0
1937.0,166.0176,546.7931,person,41.0
1937.0,486.98312,1310.4138,person,42.0
1937.0,459.63583,1306.0713,person,44.0
1937.0,553.4352,1125.541,person,45.0
1938.0,671.7391,441.06625,person,13.0
1938.0,653.9569,147.0736,person,28.0
1938.0,518.93884,244.67116,person,32.0
1938.0,465.65063,194.77403,person,33.0
1938.0,1374.8359,943.4471,person,38.0
1938.0,166.70235,546.88,person,41.0
1938.0,487.51447,1309.1501,person,42.0
1938.0,459.9743,1304.7761,person,44.0
1938.0,551.8672,1125.315,person,45.0
1939.0,674.7993,440.35675,person,13.0
1939.0,653.8738,146.9594,person,28.0
1939.0,527.3032,253.88625,person,32.0
1939.0,465.61157,194.90802,person,33.0
1939.0,1376.5945,945.9348,person,38.0
1939.0,167.35704,546.4712,person,41.0
1939.0,488.04538,1307.8881,person,42.0
1939.0,460.51282,1303.535,person,44.0
1939.0,550.49744,1125.1174,person,45.0
1940.0,676.8278,438.81116,person,13.0
1940.0,653.8738,146.9594,person,28.0
1940.0,536.34296,263.7288,person,32.0
1940.0,465.5527,194.9321,person,33.0
1940.0,1378.3602,948.4326,person,38.0
1940.0,167.81964,547.1157,person,41.0
1940.0,489.0799,1308.1553,person,42.0
1940.0,460.78696,1300.85,person,44.0
1940.0,549.5203,1124.9766,person,45.0
1941.0,677.8338,436.7902,person,13.0
1941.0,653.7966,146.98973,person,28.0
1941.0,545.64966,273.86804,person,32.0
1941.0,465.43494,194.98026,person,33.0
1941.0,1380.1329,950.94055,person,38.0
1941.0,168.09132,548.8215,person,41.0
1941.0,490.11566,1308.4226,person,42.0
1941.0,461.0603,1298.1733,person,44.0
1941.0,548.1543,1124.7795,person,45.0
1942.0,677.55396,434.01205,person,13.0
1942.0,653.8797,147.10394,person,28.0
1942.0,549.6723,278.38385,person,32.0
1942.0,465.3172,195.02841,person,33.0
1942.0,1381.9133,953.45886,person,38.0
1942.0,168.1233,550.34,person,41.0
1942.0,490.34622,1305.6863,person,42.0
1942.0,461.46866,1294.1747,person,44.0
1942.0,546.72736,1125.6931,person,45.0
1943.0,676.38666,430.76102,person,13.0
1943.0,653.80255,147.1343,person,28.0
1943.0,550.881,279.90182,person,32.0
1943.0,465.19946,195.07655,person,33.0
1943.0,1384.0697,955.999,person,38.0
1943.0,168.0424,552.66284,person,41.0
1943.0,490.8749,1304.4275,person,42.0
1943.0,462.13818,1291.6199,person,44.0
1943.0,545.10583,1126.5781,person,45.0
1944.0,674.4697,427.02774,person,13.0
1944.0,653.72534,147.16464,person,28.0
1944.0,550.5248,279.636,person,32.0
1944.0,465.08176,195.1247,person,33.0
1944.0,1384.7817,957.26117,person,38.0
1944.0,167.99316,555.5136,person,41.0
1944.0,491.40308,1303.1699,person,42.0
1944.0,462.80585,1289.072,person,44.0
1944.0,543.2904,1127.4347,person,45.0
1945.0,672.5757,423.3391,person,13.0
1945.0,653.488,147.11108,person,28.0
1945.0,548.9399,278.05777,person,32.0
1945.0,465.04263,195.25879,person,33.0
1945.0,1385.4951,958.5259,person,38.0
1945.0,167.89426,559.18823,person,41.0
1945.0,491.93057,1301.914,person,42.0
1945.0,463.73618,1287.9501,person,44.0
1945.0,541.60315,1129.4323,person,45.0
1946.0,671.3322,420.22162,person,13.0
